day, name, clicks
2022-10-20,Jared Carrillo,535
2022-10-20,Guy Kemp,969
2022-10-20,Ricardo Alvarez,392
2022-10-20,Christian Knight,839
2022-10-20,Darren Zimmerman,597
2022-10-20,Hector Jacobs,428
2022-10-20,Lorna Hodges,333
2022-10-20,Safa Lamb,167
2022-10-21,Safa Lamb,951
2022-10-21,Guy Kemp,889
2022-10-21,Carlo Caldwell,321
2022-10-21,Trinity Pena,800
2022-10-21,Christian Knight,871
2022-10-21,Francesca Dotson,480
2022-10-21,Jared Carrillo,114
2022-10-21,Cecily Pham,328
2022-10-21,Leo Alexander,899
2022-10-21,Ismail Harmon,519
2022-10-21,Ricardo Alvarez,372
2022-10-21,Allan Kaufman,5
2022-10-21,Hector Jacobs,46
2022-10-21,Oakley Sosa,128
2022-10-21,Theo Bonner,961
2022-10-22,Theo Bonner,200
2022-10-22,Darren Zimmerman,58
2022-10-22,Guy Kemp,489
2022-10-22,Lorna Hodges,1
2022-10-22,Francesca Dotson,447
2022-10-22,Allan Kaufman,898
2022-10-22,Minnie Combs,244
2022-10-22,Jared Carrillo,157
2022-10-22,Myrtle Ali,685
2022-10-22,Safa Lamb,625
2022-10-22,Brendan Copeland,34
2022-10-22,Dan Shannon,258
2022-10-22,Oakley Sosa,603
2022-10-22,Leighton Austin,369
2022-10-22,Elise Hodge,272
2022-10-22,Stacey Myers,862
2022-10-23,Christian Knight,299
2022-10-23,Elise Hodge,483
2022-10-23,Marina Nguyen,54
2022-10-23,Dan Shannon,656
2022-10-23,Darren Zimmerman,369
2022-10-23,Stacey Myers,954
2022-10-23,Leo Alexander,255
2022-10-23,Guy Kemp,986
2022-10-23,Ismail Harmon,865
2022-10-23,Lukas Pineda,3
2022-10-23,Francesca Dotson,43
2022-10-23,Leighton Austin,915
2022-10-23,Carlo Caldwell,780
2022-10-24,Guy Kemp,458
2022-10-24,Leighton Austin,721
2022-10-24,Christian Knight,598
2022-10-24,Theo Bonner,57
2022-10-24,Ismail Harmon,463
2022-10-24,Safa Lamb,57
2022-10-24,Myrtle Ali,660
2022-10-24,Cecily Pham,887
2022-10-24,Lorna Hodges,620
2022-10-24,Lukas Pineda,977
2022-10-24,Jared Carrillo,820
2022-10-24,Abel Valdez,504
2022-10-24,Oakley Sosa,912
2022-10-25,Ricardo Alvarez,104
2022-10-25,Guy Kemp,821
2022-10-25,Mollie Frank,962
2022-10-25,Jared Carrillo,28
2022-10-25,Lukas Pineda,851
2022-10-25,Yasin Rowland,702
2022-10-25,Leighton Austin,697
2022-10-25,Lorna Hodges,124
2022-10-25,Trinity Pena,817
2022-10-25,Darren Zimmerman,434
2022-10-25,Brendan Copeland,211
2022-10-25,Lucille OConnor,741
2022-10-25,Christian Knight,81
2022-10-25,Elise Hodge,353
2022-10-25,Stacey Myers,507
2022-10-25,Leo Alexander,234
2022-10-25,Oakley Sosa,873
2022-10-26,Ismail Harmon,962
2022-10-26,Mollie Frank,251
2022-10-26,Lukas Pineda,440
2022-10-26,Darren Zimmerman,502
2022-10-26,Trinity Pena,830
2022-10-26,Marina Nguyen,252
2022-10-26,Guy Kemp,913
2022-10-26,Francesca Dotson,763
2022-10-26,Leighton Austin,871
2022-10-26,Elise Hodge,408
2022-10-26,Yasin Rowland,353
2022-10-26,Allan Kaufman,400
2022-10-26,Carlo Caldwell,511
2022-10-26,Stacey Myers,762
2022-10-26,Christian Knight,476
2022-10-26,Brendan Copeland,662
2022-10-26,Lucille OConnor,732
2022-10-26,Theo Bonner,333
2022-10-26,Cecily Pham,258
2022-10-27,Allan Kaufman,906
2022-10-27,Christian Knight,470
2022-10-27,Mollie Frank,948
2022-10-27,Hector Jacobs,967
2022-10-27,Cecily Pham,358
2022-10-27,Lorna Hodges,802
2022-10-27,Lucille OConnor,114
2022-10-27,Lukas Pineda,922
2022-10-27,Jared Carrillo,748
2022-10-27,Safa Lamb,217
2022-10-27,Darren Zimmerman,540
2022-10-27,Carlo Caldwell,171
2022-10-27,Brendan Copeland,910
2022-10-27,Francesca Dotson,174
2022-10-27,Abel Valdez,341
2022-10-27,Ricardo Alvarez,149
2022-10-27,Yasin Rowland,170
2022-10-27,Leighton Austin,253
2022-10-27,Leo Alexander,880
2022-10-27,Ismail Harmon,225
2022-10-28,Theo Bonner,333
2022-10-28,Mollie Frank,822
2022-10-28,Carlo Caldwell,692
2022-10-28,Minnie Combs,630
2022-10-28,Yasin Rowland,327
2022-10-28,Hector Jacobs,435
2022-10-28,Myrtle Ali,645
2022-10-28,Marina Nguyen,26
2022-10-28,Ricardo Alvarez,744
2022-10-28,Jared Carrillo,181
2022-10-28,Oakley Sosa,283
2022-10-28,Lukas Pineda,714
2022-10-28,Brendan Copeland,653
2022-10-28,Lorna Hodges,517
2022-10-28,Stacey Myers,769
2022-10-28,Dan Shannon,35
2022-10-28,Elise Hodge,155
2022-10-28,Safa Lamb,424
2022-10-28,Allan Kaufman,855
2022-10-28,Darren Zimmerman,982
2022-10-28,Abel Valdez,660
2022-10-29,Ismail Harmon,871
2022-10-29,Darren Zimmerman,346
2022-10-29,Carlo Caldwell,392
2022-10-29,Lukas Pineda,580
2022-10-29,Myrtle Ali,102
2022-10-29,Leo Alexander,557
2022-10-29,Minnie Combs,803
2022-10-29,Safa Lamb,925
2022-10-29,Guy Kemp,541
2022-10-29,Mollie Frank,12
2022-10-29,Lucille OConnor,271
2022-10-29,Trinity Pena,936
2022-10-29,Dan Shannon,895
2022-10-29,Lorna Hodges,664
2022-10-29,Allan Kaufman,322
2022-10-29,Ricardo Alvarez,498
2022-10-30,Carlo Caldwell,737
2022-10-30,Lorna Hodges,562
2022-10-30,Ricardo Alvarez,189
2022-10-30,Yasin Rowland,216
2022-10-30,Jared Carrillo,381
2022-10-30,Dan Shannon,700
2022-10-30,Ismail Harmon,947
2022-10-30,Cecily Pham,23
2022-10-30,Myrtle Ali,776
2022-10-30,Abel Valdez,412
2022-10-30,Lukas Pineda,32
2022-10-30,Francesca Dotson,456
2022-10-30,Leighton Austin,934
2022-10-30,Hector Jacobs,988
2022-10-30,Elise Hodge,917
2022-10-30,Trinity Pena,107
2022-10-31,Cecily Pham,50
2022-10-31,Brendan Copeland,545
2022-10-31,Christian Knight,177
2022-10-31,Trinity Pena,654
2022-10-31,Safa Lamb,3
2022-10-31,Ismail Harmon,361
2022-10-31,Theo Bonner,439
2022-10-31,Ricardo Alvarez,690
2022-10-31,Hector Jacobs,182
2022-10-31,Marina Nguyen,574
2022-10-31,Jared Carrillo,524
2022-10-31,Dan Shannon,598
2022-10-31,Oakley Sosa,141
2022-10-31,Mollie Frank,289
2022-10-31,Allan Kaufman,642
2022-11-01,Myrtle Ali,58
2022-11-01,Brendan Copeland,840
2022-11-01,Christian Knight,812
2022-11-01,Abel Valdez,316
2022-11-01,Safa Lamb,650
2022-11-01,Yasin Rowland,805
2022-11-01,Elise Hodge,377
2022-11-01,Allan Kaufman,238
2022-11-01,Guy Kemp,951
2022-11-01,Leighton Austin,887
2022-11-01,Oakley Sosa,701
2022-11-01,Stacey Myers,325
2022-11-01,Darren Zimmerman,304
2022-11-01,Trinity Pena,844
2022-11-01,Mollie Frank,915
2022-11-01,Carlo Caldwell,456
2022-11-01,Jared Carrillo,538
2022-11-01,Dan Shannon,703
2022-11-01,Theo Bonner,420
2022-11-01,Lukas Pineda,426
2022-11-02,Ismail Harmon,451
2022-11-02,Myrtle Ali,926
2022-11-02,Lorna Hodges,322
2022-11-02,Stacey Myers,561
2022-11-02,Lukas Pineda,432
2022-11-02,Brendan Copeland,183
2022-11-02,Oakley Sosa,92
2022-11-02,Christian Knight,421
2022-11-02,Yasin Rowland,15
2022-11-02,Allan Kaufman,305
2022-11-02,Trinity Pena,941
2022-11-02,Minnie Combs,726
2022-11-02,Leighton Austin,677
2022-11-02,Theo Bonner,102
2022-11-02,Cecily Pham,672
2022-11-02,Abel Valdez,355
2022-11-03,Marina Nguyen,709
2022-11-03,Allan Kaufman,412
2022-11-03,Hector Jacobs,442
2022-11-03,Dan Shannon,698
2022-11-03,Mollie Frank,54
2022-11-03,Darren Zimmerman,691
2022-11-03,Cecily Pham,383
2022-11-03,Brendan Copeland,454
2022-11-03,Christian Knight,729
2022-11-03,Minnie Combs,409
2022-11-03,Elise Hodge,676
2022-11-03,Francesca Dotson,121
2022-11-03,Guy Kemp,240
2022-11-03,Carlo Caldwell,512
2022-11-03,Myrtle Ali,826
2022-11-03,Safa Lamb,250
2022-11-04,Leighton Austin,657
2022-11-04,Christian Knight,914
2022-11-04,Brendan Copeland,553
2022-11-04,Cecily Pham,822
2022-11-04,Abel Valdez,793
2022-11-04,Lukas Pineda,319
2022-11-04,Lorna Hodges,112
2022-11-04,Elise Hodge,372
2022-11-04,Mollie Frank,155
2022-11-04,Leo Alexander,663
2022-11-04,Oakley Sosa,689
2022-11-04,Marina Nguyen,208
2022-11-04,Myrtle Ali,274
2022-11-04,Dan Shannon,255
2022-11-04,Francesca Dotson,420
2022-11-04,Theo Bonner,555
2022-11-05,Stacey Myers,956
2022-11-05,Lukas Pineda,463
2022-11-05,Abel Valdez,260
2022-11-05,Christian Knight,760
2022-11-05,Safa Lamb,512
2022-11-05,Guy Kemp,219
2022-11-05,Francesca Dotson,32
2022-11-05,Minnie Combs,729
2022-11-05,Marina Nguyen,506
2022-11-05,Elise Hodge,813
2022-11-05,Yasin Rowland,312
2022-11-05,Brendan Copeland,647
2022-11-05,Carlo Caldwell,615
2022-11-05,Hector Jacobs,571
2022-11-05,Ismail Harmon,379
2022-11-05,Oakley Sosa,366
2022-11-05,Theo Bonner,325
2022-11-05,Mollie Frank,226
2022-11-05,Trinity Pena,579
2022-11-05,Leo Alexander,676
2022-11-06,Minnie Combs,791
2022-11-06,Dan Shannon,401
2022-11-06,Cecily Pham,917
2022-11-06,Abel Valdez,55
2022-11-06,Allan Kaufman,168
2022-11-06,Yasin Rowland,490
2022-11-06,Stacey Myers,660
2022-11-06,Ricardo Alvarez,863
2022-11-06,Jared Carrillo,722
2022-11-06,Darren Zimmerman,912
2022-11-06,Ismail Harmon,829
2022-11-06,Myrtle Ali,382
2022-11-07,Oakley Sosa,326
2022-11-07,Marina Nguyen,632
2022-11-07,Hector Jacobs,795
2022-11-07,Lukas Pineda,864
2022-11-07,Francesca Dotson,254
2022-11-07,Carlo Caldwell,329
2022-11-07,Elise Hodge,129
2022-11-07,Lorna Hodges,678
2022-11-07,Safa Lamb,672
2022-11-07,Ricardo Alvarez,78
2022-11-07,Myrtle Ali,381
2022-11-07,Ismail Harmon,839
2022-11-07,Christian Knight,32
2022-11-07,Lucille OConnor,156
2022-11-07,Mollie Frank,829
2022-11-07,Leighton Austin,789
2022-11-08,Ricardo Alvarez,534
2022-11-08,Abel Valdez,547
2022-11-08,Carlo Caldwell,320
2022-11-08,Darren Zimmerman,527
2022-11-08,Leighton Austin,509
2022-11-08,Yasin Rowland,48
2022-11-08,Minnie Combs,16
2022-11-08,Oakley Sosa,863
2022-11-08,Lukas Pineda,302
2022-11-08,Cecily Pham,771
2022-11-08,Lorna Hodges,861
2022-11-08,Mollie Frank,738
2022-11-08,Hector Jacobs,654
2022-11-09,Elise Hodge,426
2022-11-09,Hector Jacobs,583
2022-11-09,Minnie Combs,835
2022-11-09,Abel Valdez,257
2022-11-09,Cecily Pham,380
2022-11-09,Myrtle Ali,962
2022-11-09,Theo Bonner,679
2022-11-09,Safa Lamb,613
2022-11-09,Guy Kemp,571
2022-11-09,Dan Shannon,349
2022-11-09,Mollie Frank,657
2022-11-09,Ricardo Alvarez,458
2022-11-09,Leighton Austin,294
2022-11-09,Carlo Caldwell,683
2022-11-09,Leo Alexander,884
2022-11-09,Francesca Dotson,112
2022-11-09,Lukas Pineda,16
2022-11-10,Lorna Hodges,211
2022-11-10,Cecily Pham,756
2022-11-10,Ismail Harmon,923
2022-11-10,Safa Lamb,448
2022-11-10,Francesca Dotson,611
2022-11-10,Trinity Pena,375
2022-11-10,Hector Jacobs,82
2022-11-10,Abel Valdez,271
2022-11-10,Brendan Copeland,775
2022-11-10,Christian Knight,557
2022-11-10,Stacey Myers,171
2022-11-10,Theo Bonner,807
2022-11-10,Carlo Caldwell,84
2022-11-10,Guy Kemp,651
2022-11-10,Lucille OConnor,629
2022-11-10,Minnie Combs,110
2022-11-10,Allan Kaufman,288
2022-11-10,Oakley Sosa,174
2022-11-11,Marina Nguyen,714
2022-11-11,Francesca Dotson,691
2022-11-11,Theo Bonner,758
2022-11-11,Allan Kaufman,297
2022-11-11,Leighton Austin,842
2022-11-11,Cecily Pham,259
2022-11-11,Ismail Harmon,800
2022-11-11,Lorna Hodges,979
2022-11-11,Safa Lamb,2
2022-11-11,Elise Hodge,639
2022-11-11,Lukas Pineda,20
2022-11-11,Abel Valdez,217
2022-11-11,Darren Zimmerman,90
2022-11-11,Hector Jacobs,606
2022-11-11,Dan Shannon,820
2022-11-11,Oakley Sosa,614
2022-11-11,Carlo Caldwell,380
2022-11-11,Lucille OConnor,23
2022-11-12,Leighton Austin,173
2022-11-12,Minnie Combs,83
2022-11-12,Yasin Rowland,548
2022-11-12,Guy Kemp,123
2022-11-12,Lorna Hodges,227
2022-11-12,Safa Lamb,54
2022-11-12,Elise Hodge,846
2022-11-12,Carlo Caldwell,602
2022-11-12,Dan Shannon,453
2022-11-12,Leo Alexander,561
2022-11-12,Oakley Sosa,904
2022-11-12,Lucille OConnor,227
2022-11-12,Lukas Pineda,226
2022-11-12,Myrtle Ali,830
2022-11-12,Theo Bonner,111
2022-11-12,Marina Nguyen,29
2022-11-12,Jared Carrillo,23
2022-11-12,Stacey Myers,754
2022-11-13,Cecily Pham,829
2022-11-13,Carlo Caldwell,785
2022-11-13,Yasin Rowland,214
2022-11-13,Lukas Pineda,222
2022-11-13,Trinity Pena,617
2022-11-13,Leighton Austin,904
2022-11-13,Elise Hodge,148
2022-11-13,Lucille OConnor,68
2022-11-13,Stacey Myers,212
2022-11-13,Theo Bonner,110
2022-11-13,Dan Shannon,786
2022-11-13,Mollie Frank,273
2022-11-13,Safa Lamb,893
2022-11-13,Oakley Sosa,372
2022-11-13,Brendan Copeland,227
2022-11-14,Lukas Pineda,187
2022-11-14,Darren Zimmerman,474
2022-11-14,Abel Valdez,949
2022-11-14,Yasin Rowland,684
2022-11-14,Leighton Austin,593
2022-11-14,Lorna Hodges,782
2022-11-14,Safa Lamb,668
2022-11-14,Dan Shannon,543
2022-11-14,Brendan Copeland,794
2022-11-14,Christian Knight,228
2022-11-14,Cecily Pham,798
2022-11-14,Myrtle Ali,562
2022-11-14,Stacey Myers,631
2022-11-14,Ismail Harmon,662
2022-11-14,Marina Nguyen,925
2022-11-14,Oakley Sosa,163
2022-11-14,Minnie Combs,201
2022-11-15,Francesca Dotson,567
2022-11-15,Leighton Austin,918
2022-11-15,Christian Knight,580
2022-11-15,Leo Alexander,595
2022-11-15,Darren Zimmerman,641
2022-11-15,Allan Kaufman,151
2022-11-15,Safa Lamb,570
2022-11-15,Yasin Rowland,733
2022-11-15,Ricardo Alvarez,26
2022-11-15,Lorna Hodges,578
2022-11-15,Jared Carrillo,449
2022-11-15,Elise Hodge,549
2022-11-15,Lucille OConnor,381
2022-11-15,Lukas Pineda,262
2022-11-15,Marina Nguyen,613
2022-11-15,Oakley Sosa,135
2022-11-15,Carlo Caldwell,978
2022-11-15,Theo Bonner,398
2022-11-15,Stacey Myers,674
2022-11-15,Dan Shannon,34
2022-11-16,Trinity Pena,525
2022-11-16,Brendan Copeland,316
2022-11-16,Abel Valdez,694
2022-11-16,Darren Zimmerman,964
2022-11-16,Marina Nguyen,552
2022-11-16,Oakley Sosa,686
2022-11-16,Hector Jacobs,670
2022-11-16,Carlo Caldwell,30
2022-11-16,Stacey Myers,684
2022-11-16,Allan Kaufman,722
2022-11-16,Jared Carrillo,247
2022-11-16,Lucille OConnor,319
2022-11-16,Yasin Rowland,703
2022-11-16,Ismail Harmon,551
2022-11-16,Leo Alexander,831
2022-11-17,Safa Lamb,31
2022-11-17,Cecily Pham,836
2022-11-17,Ricardo Alvarez,872
2022-11-17,Leighton Austin,560
2022-11-17,Marina Nguyen,889
2022-11-17,Leo Alexander,915
2022-11-17,Darren Zimmerman,110
2022-11-17,Lucille OConnor,622
2022-11-17,Theo Bonner,58
2022-11-17,Mollie Frank,218
2022-11-17,Trinity Pena,180
2022-11-17,Oakley Sosa,53
2022-11-17,Yasin Rowland,128
2022-11-17,Guy Kemp,378
2022-11-17,Christian Knight,720
2022-11-17,Stacey Myers,359
2022-11-17,Abel Valdez,122
2022-11-17,Brendan Copeland,457
2022-11-17,Allan Kaufman,467
2022-11-18,Stacey Myers,332
2022-11-18,Lorna Hodges,769
2022-11-18,Christian Knight,965
2022-11-18,Guy Kemp,837
2022-11-18,Ismail Harmon,442
2022-11-18,Leighton Austin,469
2022-11-18,Dan Shannon,357
2022-11-18,Minnie Combs,15
2022-11-18,Jared Carrillo,988
2022-11-18,Brendan Copeland,950
2022-11-18,Lukas Pineda,383
2022-11-18,Marina Nguyen,638
2022-11-18,Oakley Sosa,929
2022-11-18,Lucille OConnor,280
2022-11-18,Hector Jacobs,947
2022-11-18,Carlo Caldwell,922
2022-11-18,Abel Valdez,670
2022-11-18,Myrtle Ali,155
2022-11-18,Ricardo Alvarez,156
2022-11-19,Mollie Frank,511
2022-11-19,Safa Lamb,909
2022-11-19,Lorna Hodges,864
2022-11-19,Lucille OConnor,318
2022-11-19,Elise Hodge,917
2022-11-19,Christian Knight,625
2022-11-19,Francesca Dotson,492
2022-11-19,Trinity Pena,977
2022-11-19,Darren Zimmerman,464
2022-11-19,Brendan Copeland,534
2022-11-19,Marina Nguyen,880
2022-11-19,Jared Carrillo,787
2022-11-19,Myrtle Ali,594
2022-11-20,Ismail Harmon,464
2022-11-20,Lorna Hodges,80
2022-11-20,Hector Jacobs,127
2022-11-20,Stacey Myers,404
2022-11-20,Darren Zimmerman,360
2022-11-20,Francesca Dotson,902
2022-11-20,Ricardo Alvarez,728
2022-11-20,Elise Hodge,143
2022-11-20,Cecily Pham,972
2022-11-20,Brendan Copeland,448
2022-11-20,Safa Lamb,542
2022-11-20,Yasin Rowland,518
2022-11-20,Trinity Pena,350
2022-11-20,Mollie Frank,872
2022-11-20,Abel Valdez,254
2022-11-20,Lucille OConnor,742
2022-11-20,Minnie Combs,21
2022-11-20,Jared Carrillo,371
2022-11-21,Carlo Caldwell,446
2022-11-21,Jared Carrillo,8
2022-11-21,Marina Nguyen,350
2022-11-21,Mollie Frank,889
2022-11-21,Cecily Pham,156
2022-11-21,Dan Shannon,103
2022-11-21,Safa Lamb,202
2022-11-21,Francesca Dotson,449
2022-11-21,Stacey Myers,181
2022-11-21,Lukas Pineda,650
2022-11-21,Lucille OConnor,970
2022-11-21,Allan Kaufman,928
2022-11-21,Hector Jacobs,40
2022-11-22,Ricardo Alvarez,802
2022-11-22,Myrtle Ali,508
2022-11-22,Theo Bonner,517
2022-11-22,Carlo Caldwell,348
2022-11-22,Allan Kaufman,2
2022-11-22,Leighton Austin,859
2022-11-22,Minnie Combs,512
2022-11-22,Lukas Pineda,491
2022-11-22,Guy Kemp,485
2022-11-22,Mollie Frank,322
2022-11-22,Leo Alexander,552
2022-11-22,Abel Valdez,190
2022-11-22,Yasin Rowland,645
2022-11-22,Safa Lamb,593
2022-11-22,Oakley Sosa,781
2022-11-22,Marina Nguyen,585
2022-11-22,Christian Knight,828
2022-11-22,Elise Hodge,546
2022-11-22,Francesca Dotson,575
2022-11-22,Jared Carrillo,113
2022-11-22,Dan Shannon,550
2022-11-22,Brendan Copeland,911
2022-11-23,Darren Zimmerman,13
2022-11-23,Christian Knight,484
2022-11-23,Oakley Sosa,393
2022-11-23,Abel Valdez,469
2022-11-23,Trinity Pena,209
2022-11-23,Jared Carrillo,287
2022-11-23,Lorna Hodges,36
2022-11-23,Mollie Frank,848
2022-11-23,Minnie Combs,984
2022-11-23,Guy Kemp,97
2022-11-23,Ismail Harmon,685
2022-11-23,Brendan Copeland,519
2022-11-23,Leighton Austin,263
2022-11-23,Francesca Dotson,659
2022-11-23,Yasin Rowland,247
2022-11-24,Safa Lamb,802
2022-11-24,Darren Zimmerman,726
2022-11-24,Ricardo Alvarez,375
2022-11-24,Hector Jacobs,927
2022-11-24,Guy Kemp,568
2022-11-24,Marina Nguyen,655
2022-11-24,Christian Knight,150
2022-11-24,Dan Shannon,515
2022-11-24,Cecily Pham,526
2022-11-24,Elise Hodge,357
2022-11-24,Leo Alexander,57
2022-11-24,Myrtle Ali,415
2022-11-24,Allan Kaufman,789
2022-11-24,Leighton Austin,396
2022-11-24,Lukas Pineda,192
2022-11-24,Francesca Dotson,451
2022-11-25,Francesca Dotson,564
2022-11-25,Guy Kemp,455
2022-11-25,Marina Nguyen,814
2022-11-25,Abel Valdez,191
2022-11-25,Darren Zimmerman,345
2022-11-25,Leo Alexander,583
2022-11-25,Carlo Caldwell,439
2022-11-25,Minnie Combs,530
2022-11-25,Lorna Hodges,652
2022-11-25,Dan Shannon,685
2022-11-25,Theo Bonner,198
2022-11-25,Allan Kaufman,986
2022-11-25,Mollie Frank,951
2022-11-25,Jared Carrillo,339
2022-11-25,Cecily Pham,99
2022-11-25,Trinity Pena,133
2022-11-25,Ricardo Alvarez,419
2022-11-25,Ismail Harmon,552
2022-11-25,Safa Lamb,395
2022-11-26,Christian Knight,464
2022-11-26,Lorna Hodges,477
2022-11-26,Francesca Dotson,294
2022-11-26,Mollie Frank,480
2022-11-26,Hector Jacobs,478
2022-11-26,Theo Bonner,842
2022-11-26,Allan Kaufman,888
2022-11-26,Marina Nguyen,891
2022-11-26,Safa Lamb,281
2022-11-26,Guy Kemp,885
2022-11-26,Lucille OConnor,457
2022-11-26,Carlo Caldwell,596
2022-11-26,Elise Hodge,244
2022-11-26,Jared Carrillo,722
2022-11-26,Ismail Harmon,616
2022-11-26,Trinity Pena,184
2022-11-26,Leo Alexander,482
2022-11-26,Minnie Combs,850
2022-11-26,Brendan Copeland,580
2022-11-27,Marina Nguyen,852
2022-11-27,Allan Kaufman,204
2022-11-27,Darren Zimmerman,999
2022-11-27,Brendan Copeland,24
2022-11-27,Leo Alexander,382
2022-11-27,Francesca Dotson,336
2022-11-27,Ismail Harmon,166
2022-11-27,Minnie Combs,506
2022-11-27,Abel Valdez,154
2022-11-27,Elise Hodge,371
2022-11-27,Christian Knight,279
2022-11-27,Theo Bonner,92
2022-11-27,Leighton Austin,547
2022-11-27,Lukas Pineda,686
2022-11-28,Cecily Pham,849
2022-11-28,Leighton Austin,972
2022-11-28,Leo Alexander,427
2022-11-28,Marina Nguyen,566
2022-11-28,Francesca Dotson,715
2022-11-28,Lukas Pineda,509
2022-11-28,Ismail Harmon,631
2022-11-28,Jared Carrillo,820
2022-11-28,Stacey Myers,55
2022-11-28,Safa Lamb,668
2022-11-28,Dan Shannon,318
2022-11-28,Myrtle Ali,979
2022-11-28,Guy Kemp,195
2022-11-28,Elise Hodge,720
2022-11-28,Lorna Hodges,535
2022-11-28,Carlo Caldwell,193
2022-11-28,Lucille OConnor,564
2022-11-28,Ricardo Alvarez,408
2022-11-29,Minnie Combs,879
2022-11-29,Theo Bonner,316
2022-11-29,Allan Kaufman,171
2022-11-29,Dan Shannon,109
2022-11-29,Francesca Dotson,731
2022-11-29,Marina Nguyen,443
2022-11-29,Ricardo Alvarez,67
2022-11-29,Lucille OConnor,471
2022-11-29,Jared Carrillo,168
2022-11-29,Hector Jacobs,135
2022-11-29,Elise Hodge,298
2022-11-29,Mollie Frank,955
2022-11-29,Oakley Sosa,305
2022-11-29,Leo Alexander,692
2022-11-30,Ricardo Alvarez,458
2022-11-30,Francesca Dotson,502
2022-11-30,Lorna Hodges,961
2022-11-30,Minnie Combs,26
2022-11-30,Abel Valdez,848
2022-11-30,Ismail Harmon,971
2022-11-30,Leo Alexander,730
2022-11-30,Christian Knight,982
2022-11-30,Theo Bonner,33
2022-11-30,Yasin Rowland,358
2022-11-30,Dan Shannon,730
2022-11-30,Lucille OConnor,875
2022-11-30,Darren Zimmerman,45
2022-11-30,Guy Kemp,683
2022-12-01,Lukas Pineda,59
2022-12-01,Elise Hodge,297
2022-12-01,Ricardo Alvarez,703
2022-12-01,Francesca Dotson,521
2022-12-01,Jared Carrillo,779
2022-12-01,Ismail Harmon,360
2022-12-01,Mollie Frank,242
2022-12-01,Oakley Sosa,860
2022-12-01,Trinity Pena,900
2022-12-01,Lucille OConnor,571
2022-12-01,Leo Alexander,74
2022-12-01,Cecily Pham,998
2022-12-01,Allan Kaufman,164
2022-12-01,Yasin Rowland,742
2022-12-01,Myrtle Ali,458
2022-12-01,Carlo Caldwell,225
2022-12-02,Christian Knight,740
2022-12-02,Brendan Copeland,265
2022-12-02,Lucille OConnor,42
2022-12-02,Ismail Harmon,495
2022-12-02,Myrtle Ali,254
2022-12-02,Ricardo Alvarez,310
2022-12-02,Lorna Hodges,840
2022-12-02,Francesca Dotson,585
2022-12-02,Guy Kemp,917
2022-12-02,Leighton Austin,61
2022-12-02,Safa Lamb,700
2022-12-02,Oakley Sosa,709
2022-12-02,Minnie Combs,276
2022-12-02,Darren Zimmerman,211
2022-12-02,Marina Nguyen,87
2022-12-02,Theo Bonner,826
2022-12-02,Abel Valdez,801
2022-12-03,Oakley Sosa,127
2022-12-03,Stacey Myers,154
2022-12-03,Hector Jacobs,614
2022-12-03,Allan Kaufman,458
2022-12-03,Ismail Harmon,237
2022-12-03,Christian Knight,527
2022-12-03,Lucille OConnor,53
2022-12-03,Cecily Pham,220
2022-12-03,Carlo Caldwell,158
2022-12-03,Elise Hodge,839
2022-12-03,Mollie Frank,610
2022-12-03,Theo Bonner,993
2022-12-03,Dan Shannon,203
2022-12-04,Safa Lamb,279
2022-12-04,Myrtle Ali,437
2022-12-04,Lukas Pineda,159
2022-12-04,Oakley Sosa,338
2022-12-04,Dan Shannon,661
2022-12-04,Minnie Combs,624
2022-12-04,Abel Valdez,41
2022-12-04,Darren Zimmerman,204
2022-12-04,Leighton Austin,255
2022-12-04,Carlo Caldwell,517
2022-12-04,Brendan Copeland,527
2022-12-04,Jared Carrillo,404
2022-12-04,Cecily Pham,143
2022-12-04,Christian Knight,241
2022-12-04,Ismail Harmon,679
2022-12-04,Lorna Hodges,788
2022-12-04,Marina Nguyen,645
2022-12-05,Hector Jacobs,318
2022-12-05,Lucille OConnor,153
2022-12-05,Darren Zimmerman,173
2022-12-05,Minnie Combs,57
2022-12-05,Leighton Austin,604
2022-12-05,Mollie Frank,764
2022-12-05,Trinity Pena,331
2022-12-05,Abel Valdez,619
2022-12-05,Ismail Harmon,733
2022-12-05,Yasin Rowland,467
2022-12-05,Stacey Myers,233
2022-12-05,Lukas Pineda,841
2022-12-05,Francesca Dotson,655
2022-12-05,Ricardo Alvarez,822
2022-12-05,Allan Kaufman,532
2022-12-05,Carlo Caldwell,179
2022-12-06,Ismail Harmon,246
2022-12-06,Stacey Myers,694
2022-12-06,Darren Zimmerman,261
2022-12-06,Cecily Pham,186
2022-12-06,Lukas Pineda,271
2022-12-06,Mollie Frank,75
2022-12-06,Lucille OConnor,410
2022-12-06,Safa Lamb,970
2022-12-06,Guy Kemp,561
2022-12-06,Myrtle Ali,390
2022-12-06,Lorna Hodges,105
2022-12-06,Abel Valdez,218
2022-12-06,Oakley Sosa,266
2022-12-07,Allan Kaufman,658
2022-12-07,Marina Nguyen,207
2022-12-07,Abel Valdez,619
2022-12-07,Francesca Dotson,406
2022-12-07,Lorna Hodges,43
2022-12-07,Carlo Caldwell,693
2022-12-07,Leo Alexander,517
2022-12-07,Lucille OConnor,659
2022-12-07,Dan Shannon,933
2022-12-07,Minnie Combs,201
2022-12-07,Christian Knight,878
2022-12-07,Cecily Pham,101
